"REGIONAL";"OMR";"UF";"CN";"Cod Ibge";"Station";"CELULA";"GNODEB";"Municipio";"AVAIL";"ACC NSA";"RET NSA";"CQI NSA";"ACC SA";"RET SA";"CQI SA";
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV17";"52S01PEBOV1702";"GS01PEBOV17";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV17";"52S01PEBOV1703";"GS01PEBOV17";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV17";"55S01PEBOV1701";"GS01PEBOV17";"RECIFE";"100,00";"99,94";"99,4";"99,34";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV17";"55S01PEBOV1702";"GS01PEBOV17";"RECIFE";"100,00";"99,96";"99,52";"99,49";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV17";"55S01PEBOV1703";"GS01PEBOV17";"RECIFE";"100,00";"99,91";"98,86";"98,77";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV20";"52S01PEBOV2001";"GS01PEBOV20";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV20";"52S01PEBOV2002";"GS01PEBOV20";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV20";"52S01PEBOV2003";"GS01PEBOV20";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV20";"55S01PEBOV2001";"GS01PEBOV20";"RECIFE";"100,00";"99,95";"99,69";"99,65";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV20";"55S01PEBOV2002";"GS01PEBOV20";"RECIFE";"100,00";"99,7";"98,56";"98,27";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV20";"55S01PEBOV2003";"GS01PEBOV20";"RECIFE";"100,00";"99,81";"98,8";"98,61";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV21";"52S01PEBOV2101";"GS01PEBOV21";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV21";"52S01PEBOV2102";"GS01PEBOV21";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
